profile_id,person_id,annual_income_k,income_bracket,spending_score,preferred_segment,loyalty_tier,loyalty_discount,preferred_category,num_purchases_yr
2645,6498,30,30k-50k,27,Budget,Platinum,0.25,Abbigliamento,14
2646,3917,61,>50k,54,Moderate,Bronze,0.05,Elettronica,39
2647,3618,13,<15k,48,Moderate,Silver,0.1,Abbigliamento,18
2648,6253,5,<15k,52,Moderate,Platinum,0.25,Casa,19
2649,141,75,>50k,100,Premium,Gold,0.15,Lusso,36
2650,6192,16,15k-30k,40,Moderate,Platinum,0.25,Sport,29
2651,5828,14,<15k,77,Value_Seeker,Silver,0.1,Elettronica,37
2652,3808,59,>50k,50,Moderate,Gold,0.15,Sport,41
2653,2257,25,15k-30k,68,Value_Seeker,Bronze,0.05,Abbigliamento,30
2654,1787,19,15k-30k,39,Moderate,Bronze,0.05,Casa,30
2655,459,44,30k-50k,50,Moderate,Gold,0.15,Elettronica,13
2656,3700,86,>50k,67,Enthusiast,Silver,0.1,Elettronica,35
2657,1336,45,30k-50k,30,Moderate,Platinum,0.25,Viaggi,48
2658,5969,21,15k-30k,100,Value_Seeker,Bronze,0.05,Abbigliamento,24
2659,2238,116,>50k,68,Enthusiast,Bronze,0.05,Elettronica,33
2660,639,29,15k-30k,45,Moderate,Gold,0.15,Elettronica,39
2661,3830,47,30k-50k,31,Moderate,Bronze,0.05,Alimentari,22
2662,7256,18,15k-30k,51,Moderate,Silver,0.1,Elettronica,33
2663,6706,23,15k-30k,25,Budget,Gold,0.15,Alimentari,40
2664,1070,17,15k-30k,85,Value_Seeker,Gold,0.15,Elettronica,44
2665,4769,6,<15k,68,Value_Seeker,Gold,0.15,Alimentari,20
2666,1089,34,30k-50k,43,Moderate,Gold,0.15,Alimentari,5
2667,2940,94,>50k,75,Premium,Bronze,0.05,Casa,16
2668,6343,25,15k-30k,35,Moderate,Gold,0.15,Lusso,43
2669,4384,16,15k-30k,26,Budget,Bronze,0.05,Casa,37
2670,930,76,>50k,52,Moderate,Gold,0.15,Alimentari,19
2671,2909,13,<15k,62,Value_Seeker,Bronze,0.05,Abbigliamento,16
2672,4814,34,30k-50k,55,Moderate,Silver,0.1,Casa,26
2673,3247,7,<15k,30,Moderate,Silver,0.1,Elettronica,40
2674,5559,28,15k-30k,40,Moderate,Bronze,0.05,Elettronica,23
2675,6478,10,<15k,1,Budget,Silver,0.1,Sport,22
2676,6987,71,>50k,31,Moderate,Gold,0.15,Casa,39
2677,1698,10,<15k,74,Value_Seeker,Gold,0.15,Alimentari,27
2678,7055,48,30k-50k,64,Enthusiast,Gold,0.15,Sport,2
2679,7457,19,15k-30k,27,Budget,Silver,0.1,Alimentari,3
2680,5060,27,15k-30k,43,Moderate,Bronze,0.05,Abbigliamento,27
2681,3831,10,<15k,60,Enthusiast,Silver,0.1,Abbigliamento,9
2682,6834,24,15k-30k,71,Value_Seeker,Gold,0.15,Alimentari,49
2683,6824,16,15k-30k,80,Value_Seeker,Bronze,0.05,Casa,36
2684,985,37,30k-50k,48,Moderate,Bronze,0.05,Abbigliamento,5
2685,5194,34,30k-50k,39,Moderate,Gold,0.15,Abbigliamento,6
2686,6829,23,15k-30k,21,Budget,Gold,0.15,Casa,49
2687,4751,7,<15k,62,Value_Seeker,Silver,0.1,Alimentari,49
2688,264,62,>50k,96,Premium,Platinum,0.25,Casa,3
2689,4679,14,<15k,85,Value_Seeker,Bronze,0.05,Alimentari,3
2690,6846,9,<15k,63,Value_Seeker,Silver,0.1,Alimentari,25
2691,5284,27,15k-30k,56,Moderate,Silver,0.1,Alimentari,40
2692,3864,78,>50k,41,Moderate,Bronze,0.05,Viaggi,12
2693,2400,5,<15k,52,Moderate,Silver,0.1,Alimentari,2
2694,5410,14,<15k,62,Value_Seeker,Bronze,0.05,Casa,46
2695,246,36,30k-50k,48,Moderate,Gold,0.15,Alimentari,42
2696,1594,17,15k-30k,70,Value_Seeker,Gold,0.15,Alimentari,39
2697,7289,15,15k-30k,69,Value_Seeker,Gold,0.15,Alimentari,6
2698,5059,10,<15k,70,Value_Seeker,Bronze,0.05,Casa,21
2699,923,19,15k-30k,30,Moderate,Silver,0.1,Elettronica,44
2700,669,37,30k-50k,25,Budget,Gold,0.15,Alimentari,7
2701,3604,16,15k-30k,32,Moderate,Silver,0.1,Abbigliamento,44
2702,5218,18,15k-30k,54,Moderate,Bronze,0.05,Abbigliamento,46
2703,3958,40,30k-50k,4,Budget,Silver,0.1,Alimentari,8
2704,2591,55,>50k,54,Moderate,Gold,0.15,Abbigliamento,16
2705,1781,83,>50k,83,Premium,Gold,0.15,Lusso,42
2706,3013,24,15k-30k,63,Value_Seeker,Silver,0.1,Alimentari,20
2707,2307,24,15k-30k,42,Moderate,Bronze,0.05,Elettronica,15
2708,4480,14,<15k,46,Moderate,Bronze,0.05,Casa,1
2709,3690,26,15k-30k,66,Value_Seeker,Silver,0.1,Elettronica,23
2710,612,8,<15k,66,Value_Seeker,Silver,0.1,Alimentari,11
2711,3200,11,<15k,55,Moderate,Silver,0.1,Abbigliamento,17
2712,2267,113,>50k,43,Moderate,Gold,0.15,Lusso,8
2713,5693,19,15k-30k,51,Moderate,Silver,0.1,Abbigliamento,30
2714,1898,15,15k-30k,43,Moderate,Bronze,0.05,Alimentari,46
2715,2822,28,15k-30k,65,Value_Seeker,Silver,0.1,Alimentari,2
2716,3525,27,15k-30k,74,Value_Seeker,Platinum,0.25,Sport,36
2717,2285,23,15k-30k,22,Budget,Platinum,0.25,Casa,17
2718,484,14,<15k,35,Moderate,Gold,0.15,Viaggi,18
2719,2211,6,<15k,86,Value_Seeker,Bronze,0.05,Abbigliamento,5
2720,6533,26,15k-30k,53,Moderate,Bronze,0.05,Abbigliamento,18
2721,2555,119,>50k,32,Moderate,Bronze,0.05,Abbigliamento,45
2722,3657,104,>50k,74,Premium,Bronze,0.05,Sport,12
2723,6357,73,>50k,61,Enthusiast,Bronze,0.05,Elettronica,2
2724,4402,10,<15k,100,Value_Seeker,Bronze,0.05,Alimentari,4
2725,1814,8,<15k,55,Moderate,Bronze,0.05,Elettronica,15
2726,1011,111,>50k,77,Premium,Silver,0.1,Viaggi,29
2727,5414,7,<15k,31,Moderate,Silver,0.1,Casa,1
2728,1991,85,>50k,82,Premium,Silver,0.1,Elettronica,29
2729,3970,29,15k-30k,68,Value_Seeker,Gold,0.15,Viaggi,23
2730,5321,26,15k-30k,82,Value_Seeker,Bronze,0.05,Sport,27
2731,3867,13,<15k,82,Value_Seeker,Bronze,0.05,Alimentari,34
2732,6691,11,<15k,58,Moderate,Gold,0.15,Casa,11
2733,1091,14,<15k,36,Moderate,Bronze,0.05,Lusso,24
2734,6387,35,30k-50k,32,Moderate,Gold,0.15,Lusso,44
2735,6146,14,<15k,24,Budget,Gold,0.15,Abbigliamento,9
2736,2290,38,30k-50k,26,Budget,Platinum,0.25,Abbigliamento,34
2737,1727,81,>50k,63,Enthusiast,Bronze,0.05,Elettronica,45
2738,5846,48,30k-50k,44,Moderate,Gold,0.15,Casa,38
2739,5485,19,15k-30k,45,Moderate,Platinum,0.25,Casa,18
2740,3648,6,<15k,44,Moderate,Gold,0.15,Alimentari,28
2741,6362,23,15k-30k,14,Budget,Gold,0.15,Abbigliamento,30
2742,572,43,30k-50k,48,Moderate,Bronze,0.05,Casa,15
2743,6819,13,<15k,67,Value_Seeker,Bronze,0.05,Viaggi,43
2744,3062,7,<15k,40,Moderate,Gold,0.15,Casa,50
2745,5419,6,<15k,49,Moderate,Bronze,0.05,Casa,13
2746,4847,45,30k-50k,75,Enthusiast,Gold,0.15,Elettronica,47
2747,4479,11,<15k,83,Value_Seeker,Silver,0.1,Abbigliamento,14
2748,370,14,<15k,30,Moderate,Gold,0.15,Casa,9
2749,1938,18,15k-30k,48,Moderate,Platinum,0.25,Elettronica,45
2750,3670,10,<15k,89,Value_Seeker,Silver,0.1,Casa,37
2751,2361,18,15k-30k,45,Moderate,Platinum,0.25,Casa,4
2752,4663,40,30k-50k,39,Moderate,Silver,0.1,Casa,23
2753,3737,40,30k-50k,66,Enthusiast,Silver,0.1,Sport,46
2754,4609,6,<15k,79,Value_Seeker,Bronze,0.05,Alimentari,20
2755,6773,19,15k-30k,68,Value_Seeker,Gold,0.15,Abbigliamento,2
2756,5193,20,15k-30k,44,Moderate,Bronze,0.05,Lusso,16
2757,6762,48,30k-50k,58,Moderate,Bronze,0.05,Elettronica,46
2758,6603,13,<15k,89,Value_Seeker,Bronze,0.05,Viaggi,45
2759,6788,41,30k-50k,44,Moderate,Platinum,0.25,Casa,44
2760,874,10,<15k,51,Moderate,Bronze,0.05,Casa,27
2761,2643,47,30k-50k,69,Enthusiast,Gold,0.15,Abbigliamento,44
2762,6499,16,15k-30k,90,Value_Seeker,Platinum,0.25,Alimentari,44
2763,840,81,>50k,97,Premium,Bronze,0.05,Elettronica,35
2764,204,39,30k-50k,37,Moderate,Gold,0.15,Alimentari,21
2765,2014,48,30k-50k,39,Moderate,Silver,0.1,Elettronica,23
2766,3253,8,<15k,39,Moderate,Bronze,0.05,Alimentari,16
2767,4667,7,<15k,62,Value_Seeker,Silver,0.1,Alimentari,9
2768,905,21,15k-30k,28,Budget,Gold,0.15,Alimentari,19
2769,5309,18,15k-30k,39,Moderate,Gold,0.15,Casa,4
2770,4801,46,30k-50k,59,Moderate,Bronze,0.05,Alimentari,47
2771,1974,25,15k-30k,57,Moderate,Silver,0.1,Lusso,20
2772,5111,12,<15k,23,Budget,Gold,0.15,Alimentari,43
2773,6739,19,15k-30k,81,Value_Seeker,Silver,0.1,Viaggi,28
2774,4762,44,30k-50k,23,Budget,Gold,0.15,Abbigliamento,38
2775,6348,19,15k-30k,30,Moderate,Platinum,0.25,Casa,43
2776,6119,20,15k-30k,25,Budget,Bronze,0.05,Casa,23
2777,1861,111,>50k,41,Moderate,Bronze,0.05,Abbigliamento,37
2778,2659,18,15k-30k,32,Moderate,Bronze,0.05,Sport,23
2779,3384,61,>50k,37,Moderate,Gold,0.15,Abbigliamento,4
2780,4953,28,15k-30k,1,Budget,Gold,0.15,Alimentari,9
2781,3331,12,<15k,62,Value_Seeker,Silver,0.1,Viaggi,21
2782,6637,46,30k-50k,49,Moderate,Gold,0.15,Casa,12
2783,5219,20,15k-30k,94,Value_Seeker,Bronze,0.05,Alimentari,24
2784,2003,11,<15k,69,Value_Seeker,Bronze,0.05,Alimentari,32
2785,546,44,30k-50k,35,Moderate,Gold,0.15,Casa,25
2786,1449,30,30k-50k,20,Budget,Silver,0.1,Casa,4
2787,5187,30,30k-50k,43,Moderate,Gold,0.15,Abbigliamento,20
2788,2610,70,>50k,63,Enthusiast,Bronze,0.05,Sport,24
2789,1900,17,15k-30k,39,Moderate,Gold,0.15,Abbigliamento,16
2790,2757,11,<15k,61,Value_Seeker,Gold,0.15,Casa,13
2791,1885,37,30k-50k,82,Enthusiast,Bronze,0.05,Sport,14
2792,2097,47,30k-50k,37,Moderate,Silver,0.1,Alimentari,25
2793,836,23,15k-30k,12,Budget,Silver,0.1,Alimentari,11
2794,3471,108,>50k,72,Premium,Gold,0.15,Elettronica,17
2795,2171,18,15k-30k,56,Moderate,Platinum,0.25,Alimentari,9
2796,6447,15,15k-30k,15,Budget,Platinum,0.25,Alimentari,50
2797,6386,44,30k-50k,53,Moderate,Platinum,0.25,Viaggi,30
2798,398,70,>50k,35,Moderate,Bronze,0.05,Alimentari,4
2799,2010,12,<15k,68,Value_Seeker,Silver,0.1,Alimentari,7
2800,7205,23,15k-30k,88,Value_Seeker,Silver,0.1,Alimentari,48
2801,1283,25,15k-30k,46,Moderate,Bronze,0.05,Alimentari,50
2802,5275,24,15k-30k,71,Value_Seeker,Gold,0.15,Alimentari,4
2803,4256,29,15k-30k,25,Budget,Bronze,0.05,Alimentari,16
2804,1836,5,<15k,29,Budget,Silver,0.1,Alimentari,14
2805,1326,17,15k-30k,90,Value_Seeker,Gold,0.15,Alimentari,50
2806,475,5,<15k,66,Value_Seeker,Bronze,0.05,Alimentari,47
2807,5624,39,30k-50k,57,Moderate,Platinum,0.25,Elettronica,27
2808,6411,14,<15k,83,Value_Seeker,Bronze,0.05,Casa,45
2809,2528,104,>50k,44,Moderate,Gold,0.15,Casa,43
2810,1206,6,<15k,76,Value_Seeker,Silver,0.1,Alimentari,22
2811,4865,113,>50k,68,Enthusiast,Silver,0.1,Viaggi,25
2812,4861,12,<15k,34,Moderate,Bronze,0.05,Abbigliamento,49
2813,867,15,15k-30k,80,Value_Seeker,Gold,0.15,Alimentari,27
2814,2974,6,<15k,86,Value_Seeker,Silver,0.1,Alimentari,35
2815,7267,38,30k-50k,19,Budget,Silver,0.1,Casa,17
2816,5911,24,15k-30k,54,Moderate,Silver,0.1,Abbigliamento,7
2817,3390,20,15k-30k,45,Moderate,Silver,0.1,Lusso,32
2818,3259,43,30k-50k,73,Enthusiast,Bronze,0.05,Alimentari,10
2819,2583,12,<15k,31,Moderate,Gold,0.15,Sport,3
2820,2813,28,15k-30k,100,Value_Seeker,Gold,0.15,Abbigliamento,4
2821,5152,32,30k-50k,41,Moderate,Silver,0.1,Abbigliamento,33
2822,3586,12,<15k,74,Value_Seeker,Gold,0.15,Alimentari,42
2823,6444,36,30k-50k,72,Enthusiast,Gold,0.15,Elettronica,42
2824,4900,23,15k-30k,46,Moderate,Bronze,0.05,Abbigliamento,4
2825,7370,46,30k-50k,42,Moderate,Platinum,0.25,Alimentari,29
2826,1080,53,>50k,44,Moderate,Silver,0.1,Elettronica,18
2827,2085,62,>50k,37,Moderate,Silver,0.1,Alimentari,29
2828,2452,23,15k-30k,55,Moderate,Platinum,0.25,Abbigliamento,16
2829,2023,8,<15k,57,Moderate,Bronze,0.05,Lusso,12
2830,1013,54,>50k,44,Moderate,Silver,0.1,Elettronica,35
2831,7360,17,15k-30k,40,Moderate,Bronze,0.05,Abbigliamento,35
2832,1124,13,<15k,71,Value_Seeker,Silver,0.1,Casa,18
2833,1778,42,30k-50k,29,Budget,Platinum,0.25,Alimentari,11
2834,1037,21,15k-30k,45,Moderate,Gold,0.15,Viaggi,36
2835,2256,12,<15k,77,Value_Seeker,Bronze,0.05,Elettronica,3
2836,5012,15,15k-30k,54,Moderate,Gold,0.15,Viaggi,14
2837,7414,7,<15k,39,Moderate,Gold,0.15,Alimentari,30
2838,313,12,<15k,59,Moderate,Silver,0.1,Sport,2
2839,2281,12,<15k,68,Value_Seeker,Gold,0.15,Abbigliamento,40
2840,3967,44,30k-50k,64,Enthusiast,Platinum,0.25,Abbigliamento,46
2841,1428,9,<15k,44,Moderate,Bronze,0.05,Abbigliamento,41
2842,3727,14,<15k,48,Moderate,Platinum,0.25,Sport,37
2843,361,11,<15k,46,Moderate,Platinum,0.25,Casa,6
2844,6040,100,>50k,42,Moderate,Silver,0.1,Viaggi,4
2845,6113,5,<15k,68,Value_Seeker,Bronze,0.05,Elettronica,13
2846,2460,12,<15k,71,Value_Seeker,Bronze,0.05,Casa,29
2847,22,17,15k-30k,71,Value_Seeker,Bronze,0.05,Casa,8
2848,2066,7,<15k,58,Moderate,Silver,0.1,Alimentari,10
2849,1653,12,<15k,31,Moderate,Bronze,0.05,Sport,32
2850,702,5,<15k,73,Value_Seeker,Silver,0.1,Alimentari,39
2851,5418,5,<15k,63,Value_Seeker,Bronze,0.05,Sport,36
2852,1376,9,<15k,61,Value_Seeker,Platinum,0.25,Casa,44
2853,6094,68,>50k,29,Budget,Gold,0.15,Alimentari,29
2854,2468,29,15k-30k,46,Moderate,Bronze,0.05,Lusso,3
2855,3754,11,<15k,36,Moderate,Silver,0.1,Elettronica,25
2856,2325,18,15k-30k,59,Moderate,Bronze,0.05,Casa,29
2857,460,7,<15k,51,Moderate,Silver,0.1,Viaggi,24
2858,4082,6,<15k,49,Moderate,Bronze,0.05,Alimentari,29
2859,1486,7,<15k,29,Budget,Bronze,0.05,Alimentari,3
2860,3678,23,15k-30k,70,Value_Seeker,Gold,0.15,Abbigliamento,23
2861,282,21,15k-30k,44,Moderate,Silver,0.1,Abbigliamento,30
2862,4558,9,<15k,61,Value_Seeker,Platinum,0.25,Elettronica,11
2863,5260,23,15k-30k,35,Moderate,Silver,0.1,Elettronica,5
2864,1368,12,<15k,26,Budget,Silver,0.1,Casa,31
2865,6764,18,15k-30k,39,Moderate,Bronze,0.05,Sport,20
2866,5026,75,>50k,47,Moderate,Silver,0.1,Casa,42
2867,4351,37,30k-50k,50,Moderate,Bronze,0.05,Sport,30
2868,7445,27,15k-30k,42,Moderate,Platinum,0.25,Casa,38
2869,7064,10,<15k,45,Moderate,Silver,0.1,Viaggi,2
2870,2990,23,15k-30k,19,Budget,Gold,0.15,Alimentari,16
2871,2544,6,<15k,60,Enthusiast,Gold,0.15,Alimentari,16
2872,5564,11,<15k,44,Moderate,Silver,0.1,Alimentari,23
2873,5483,27,15k-30k,76,Value_Seeker,Silver,0.1,Alimentari,5
2874,4066,8,<15k,63,Value_Seeker,Bronze,0.05,Abbigliamento,22
2875,3988,21,15k-30k,61,Value_Seeker,Gold,0.15,Abbigliamento,30
2876,7246,8,<15k,55,Moderate,Silver,0.1,Elettronica,22
2877,3243,116,>50k,59,Moderate,Gold,0.15,Sport,23
2878,7123,120,>50k,37,Moderate,Gold,0.15,Abbigliamento,29
2879,4083,64,>50k,31,Moderate,Silver,0.1,Sport,8
2880,2837,5,<15k,60,Enthusiast,Gold,0.15,Sport,1
2881,3697,6,<15k,71,Value_Seeker,Bronze,0.05,Sport,2
2882,6577,11,<15k,21,Budget,Bronze,0.05,Alimentari,20
2883,4040,29,15k-30k,40,Moderate,Bronze,0.05,Lusso,11
2884,2230,34,30k-50k,81,Enthusiast,Gold,0.15,Viaggi,41
2885,5464,14,<15k,69,Value_Seeker,Gold,0.15,Viaggi,1
2886,522,16,15k-30k,80,Value_Seeker,Bronze,0.05,Alimentari,39
2887,6503,5,<15k,47,Moderate,Bronze,0.05,Casa,47
2888,5652,20,15k-30k,40,Moderate,Bronze,0.05,Elettronica,48
2889,2196,21,15k-30k,69,Value_Seeker,Gold,0.15,Viaggi,5
2890,369,23,15k-30k,62,Value_Seeker,Platinum,0.25,Alimentari,39
2891,6214,14,<15k,58,Moderate,Gold,0.15,Abbigliamento,1
2892,377,98,>50k,29,Budget,Gold,0.15,Casa,8
2893,2216,23,15k-30k,73,Value_Seeker,Bronze,0.05,Casa,49
2894,5743,22,15k-30k,100,Value_Seeker,Platinum,0.25,Elettronica,7
2895,1613,15,15k-30k,18,Budget,Platinum,0.25,Alimentari,40
2896,962,12,<15k,88,Value_Seeker,Gold,0.15,Casa,3
2897,6751,11,<15k,50,Moderate,Platinum,0.25,Lusso,14
2898,7325,109,>50k,48,Moderate,Gold,0.15,Elettronica,46
2899,5709,75,>50k,60,Enthusiast,Bronze,0.05,Alimentari,36
2900,5009,16,15k-30k,25,Budget,Silver,0.1,Casa,44
2901,1246,13,<15k,59,Moderate,Gold,0.15,Abbigliamento,20
2902,7450,12,<15k,27,Budget,Gold,0.15,Casa,14
2903,3423,12,<15k,69,Value_Seeker,Bronze,0.05,Elettronica,2
2904,7100,26,15k-30k,94,Value_Seeker,Bronze,0.05,Abbigliamento,6
2905,3562,18,15k-30k,37,Moderate,Bronze,0.05,Elettronica,20
2906,7095,49,30k-50k,41,Moderate,Gold,0.15,Sport,34
2907,6855,22,15k-30k,47,Moderate,Platinum,0.25,Elettronica,11
2908,4955,34,30k-50k,64,Enthusiast,Gold,0.15,Abbigliamento,9
2909,4531,38,30k-50k,53,Moderate,Gold,0.15,Sport,41
2910,1674,21,15k-30k,68,Value_Seeker,Bronze,0.05,Viaggi,39
2911,365,59,>50k,44,Moderate,Platinum,0.25,Alimentari,16
2912,6250,28,15k-30k,58,Moderate,Gold,0.15,Alimentari,11
2913,4842,11,<15k,1,Budget,Bronze,0.05,Alimentari,4
2914,407,9,<15k,73,Value_Seeker,Silver,0.1,Viaggi,37
2915,6925,8,<15k,35,Moderate,Platinum,0.25,Elettronica,34
2916,3456,17,15k-30k,43,Moderate,Bronze,0.05,Sport,32
2917,4182,29,15k-30k,64,Value_Seeker,Silver,0.1,Abbigliamento,36
2918,3271,70,>50k,24,Budget,Gold,0.15,Alimentari,13
2919,1031,24,15k-30k,71,Value_Seeker,Platinum,0.25,Alimentari,37
2920,3926,12,<15k,57,Moderate,Silver,0.1,Elettronica,20
2921,78,8,<15k,89,Value_Seeker,Bronze,0.05,Casa,1
2922,2247,112,>50k,36,Moderate,Gold,0.15,Sport,32
2923,5807,11,<15k,23,Budget,Bronze,0.05,Abbigliamento,22
2924,6896,8,<15k,59,Moderate,Bronze,0.05,Alimentari,43
2925,5149,11,<15k,71,Value_Seeker,Silver,0.1,Alimentari,45
2926,4095,8,<15k,73,Value_Seeker,Bronze,0.05,Elettronica,18
2927,3897,25,15k-30k,27,Budget,Gold,0.15,Casa,47
2928,5607,10,<15k,27,Budget,Platinum,0.25,Alimentari,4
2929,424,60,>50k,48,Moderate,Platinum,0.25,Alimentari,16
2930,5590,98,>50k,65,Enthusiast,Gold,0.15,Viaggi,44
2931,7077,34,30k-50k,54,Moderate,Gold,0.15,Sport,18
2932,4200,29,15k-30k,81,Value_Seeker,Platinum,0.25,Alimentari,26
2933,2672,14,<15k,52,Moderate,Silver,0.1,Lusso,17
2934,6860,44,30k-50k,8,Budget,Gold,0.15,Sport,50
2935,5058,33,30k-50k,68,Enthusiast,Silver,0.1,Sport,36
2936,3493,34,30k-50k,48,Moderate,Silver,0.1,Viaggi,37
2937,1459,29,15k-30k,55,Moderate,Bronze,0.05,Casa,28
2938,5402,16,15k-30k,65,Value_Seeker,Gold,0.15,Viaggi,50
2939,5546,118,>50k,80,Premium,Silver,0.1,Sport,29
2940,7137,13,<15k,59,Moderate,Silver,0.1,Viaggi,6
2941,5817,15,15k-30k,73,Value_Seeker,Bronze,0.05,Casa,32
2942,2355,24,15k-30k,61,Value_Seeker,Gold,0.15,Alimentari,9
2943,6882,7,<15k,46,Moderate,Bronze,0.05,Elettronica,31
2944,5830,57,>50k,50,Moderate,Silver,0.1,Elettronica,20
2945,163,29,15k-30k,62,Value_Seeker,Bronze,0.05,Elettronica,6
2946,6718,20,15k-30k,35,Moderate,Silver,0.1,Lusso,1
2947,7187,24,15k-30k,67,Value_Seeker,Bronze,0.05,Viaggi,2
2948,2009,20,15k-30k,53,Moderate,Platinum,0.25,Abbigliamento,31
2949,5867,28,15k-30k,57,Moderate,Platinum,0.25,Viaggi,27
2950,4837,17,15k-30k,78,Value_Seeker,Silver,0.1,Viaggi,20
2951,2293,23,15k-30k,57,Moderate,Silver,0.1,Casa,35
2952,4481,33,30k-50k,46,Moderate,Gold,0.15,Alimentari,11
2953,4605,9,<15k,58,Moderate,Platinum,0.25,Viaggi,30
2954,3716,31,30k-50k,42,Moderate,Bronze,0.05,Sport,50
2955,6223,20,15k-30k,56,Moderate,Gold,0.15,Elettronica,17
2956,1549,30,30k-50k,72,Enthusiast,Silver,0.1,Elettronica,9
2957,3029,11,<15k,47,Moderate,Bronze,0.05,Viaggi,35
2958,5656,73,>50k,41,Moderate,Bronze,0.05,Sport,45
2959,2044,10,<15k,85,Value_Seeker,Bronze,0.05,Abbigliamento,48
2960,1508,14,<15k,48,Moderate,Gold,0.15,Elettronica,47
2961,7286,13,<15k,64,Value_Seeker,Silver,0.1,Casa,13
2962,6232,19,15k-30k,38,Moderate,Gold,0.15,Abbigliamento,1
2963,4901,84,>50k,21,Budget,Gold,0.15,Sport,12
2964,3292,101,>50k,58,Moderate,Bronze,0.05,Elettronica,30
2965,819,25,15k-30k,72,Value_Seeker,Bronze,0.05,Casa,24
2966,1403,29,15k-30k,48,Moderate,Bronze,0.05,Sport,21
2967,2148,22,15k-30k,20,Budget,Bronze,0.05,Casa,22
2968,399,20,15k-30k,52,Moderate,Gold,0.15,Viaggi,35
2969,3565,14,<15k,44,Moderate,Silver,0.1,Alimentari,13
2970,6701,7,<15k,7,Budget,Platinum,0.25,Casa,9
2971,1179,29,15k-30k,48,Moderate,Silver,0.1,Sport,38
2972,5110,20,15k-30k,60,Enthusiast,Bronze,0.05,Casa,11
2973,2130,5,<15k,83,Value_Seeker,Bronze,0.05,Abbigliamento,34
2974,456,30,30k-50k,80,Enthusiast,Bronze,0.05,Casa,25
2975,1950,49,30k-50k,58,Moderate,Gold,0.15,Alimentari,37
2976,689,21,15k-30k,68,Value_Seeker,Silver,0.1,Abbigliamento,33
2977,5923,104,>50k,29,Budget,Gold,0.15,Alimentari,17
2978,7244,11,<15k,92,Value_Seeker,Gold,0.15,Alimentari,6
2979,5557,17,15k-30k,75,Value_Seeker,Gold,0.15,Elettronica,32
2980,4349,14,<15k,52,Moderate,Gold,0.15,Elettronica,23
2981,6512,30,30k-50k,58,Moderate,Gold,0.15,Casa,21
2982,1884,20,15k-30k,61,Value_Seeker,Bronze,0.05,Alimentari,26
2983,6630,9,<15k,89,Value_Seeker,Bronze,0.05,Alimentari,12
2984,2494,10,<15k,56,Moderate,Silver,0.1,Abbigliamento,41
2985,3036,17,15k-30k,35,Moderate,Bronze,0.05,Alimentari,24
2986,845,47,30k-50k,35,Moderate,Platinum,0.25,Sport,46
2987,542,98,>50k,72,Premium,Gold,0.15,Viaggi,50
2988,4187,7,<15k,21,Budget,Silver,0.1,Sport,21
2989,3679,26,15k-30k,1,Budget,Bronze,0.05,Alimentari,43
2990,6213,15,15k-30k,67,Value_Seeker,Bronze,0.05,Elettronica,15
2991,2964,20,15k-30k,55,Moderate,Bronze,0.05,Alimentari,35
2992,2529,72,>50k,55,Moderate,Gold,0.15,Sport,50
2993,1960,6,<15k,33,Moderate,Bronze,0.05,Casa,38
2994,237,38,30k-50k,10,Budget,Gold,0.15,Alimentari,41
2995,4917,10,<15k,47,Moderate,Gold,0.15,Alimentari,11
2996,5533,36,30k-50k,52,Moderate,Platinum,0.25,Elettronica,7
2997,5628,37,30k-50k,33,Moderate,Bronze,0.05,Abbigliamento,26
2998,2978,11,<15k,78,Value_Seeker,Gold,0.15,Viaggi,37
2999,5934,19,15k-30k,30,Moderate,Bronze,0.05,Elettronica,44
3000,5790,20,15k-30k,39,Moderate,Bronze,0.05,Abbigliamento,13
3001,3919,24,15k-30k,64,Value_Seeker,Silver,0.1,Sport,17
3002,6446,10,<15k,52,Moderate,Silver,0.1,Viaggi,38
3003,1826,25,15k-30k,43,Moderate,Silver,0.1,Abbigliamento,5
3004,2725,18,15k-30k,37,Moderate,Gold,0.15,Viaggi,15
3005,560,25,15k-30k,33,Moderate,Silver,0.1,Sport,8
3006,5873,43,30k-50k,52,Moderate,Silver,0.1,Abbigliamento,46
3007,6685,19,15k-30k,59,Moderate,Bronze,0.05,Viaggi,44
3008,4437,102,>50k,59,Moderate,Platinum,0.25,Alimentari,31
3009,261,22,15k-30k,37,Moderate,Silver,0.1,Casa,41
3010,6841,20,15k-30k,45,Moderate,Bronze,0.05,Elettronica,39
3011,1689,60,>50k,86,Premium,Platinum,0.25,Alimentari,11
3012,1725,29,15k-30k,21,Budget,Silver,0.1,Viaggi,18
3013,2496,31,30k-50k,82,Enthusiast,Bronze,0.05,Lusso,3
3014,5033,45,30k-50k,46,Moderate,Silver,0.1,Abbigliamento,41
3015,5224,8,<15k,56,Moderate,Bronze,0.05,Casa,6
3016,1601,74,>50k,74,Premium,Bronze,0.05,Casa,4
3017,3725,23,15k-30k,8,Budget,Silver,0.1,Casa,37
3018,7426,39,30k-50k,72,Enthusiast,Gold,0.15,Sport,8
3019,2785,25,15k-30k,87,Value_Seeker,Silver,0.1,Casa,47
3020,5579,14,<15k,81,Value_Seeker,Silver,0.1,Abbigliamento,43
3021,6947,12,<15k,17,Budget,Bronze,0.05,Alimentari,20
