link_id,source_id,target_id,platform,link_type,strength,created_year
38469,2195,6546,twitter,follows,N/A,2019
38470,2195,300,twitter,follows,N/A,2006
38471,2195,6736,twitter,follows,N/A,2017
38472,2195,1691,twitter,follows,N/A,2008
38473,2195,6644,twitter,follows,N/A,2013
38474,2195,3794,twitter,follows,N/A,2008
38475,949,4236,facebook,friend,medium,2019
38476,949,496,facebook,friend,weak,2008
38477,949,5914,facebook,friend,strong,2018
38478,949,3034,facebook,friend,strong,2016
38479,949,4598,facebook,friend,weak,2017
38480,949,5699,twitter,follows,N/A,2018
38481,949,6292,twitter,follows,N/A,2022
38482,949,5260,twitter,follows,N/A,2014
38483,949,2823,twitter,follows,N/A,2017
38484,949,3091,twitter,follows,N/A,2022
38485,949,6817,twitter,follows,N/A,2011
38486,949,3065,twitter,follows,N/A,2016
38487,949,5646,twitter,follows,N/A,2016
38488,949,3219,twitter,follows,N/A,2019
38489,949,3216,twitter,follows,N/A,2012
38490,949,6418,twitter,follows,N/A,2009
38491,949,7454,twitter,follows,N/A,2016
38492,6159,3806,facebook,friend,medium,2015
38493,6159,6559,facebook,friend,weak,2008
38494,6159,2620,facebook,friend,medium,2018
38495,6159,971,facebook,friend,strong,2012
38496,6159,1177,twitter,follows,N/A,2018
38497,6159,6955,twitter,follows,N/A,2006
38498,6159,170,twitter,follows,N/A,2016
38499,6159,4166,twitter,follows,N/A,2018
38500,6159,6321,twitter,follows,N/A,2016
38501,6159,1112,twitter,follows,N/A,2017
38502,6159,4429,twitter,follows,N/A,2022
38503,2067,1598,facebook,friend,weak,2008
38504,2067,894,facebook,friend,weak,2016
38505,2067,2124,facebook,friend,medium,2018
38506,2067,2894,facebook,friend,strong,2014
38507,2067,284,facebook,friend,weak,2010
38508,2067,2539,facebook,friend,strong,2009
38509,2067,6472,twitter,follows,N/A,2017
38510,2067,1892,twitter,follows,N/A,2022
38511,2067,5382,twitter,follows,N/A,2009
38512,2067,118,twitter,follows,N/A,2007
38513,2067,5025,twitter,follows,N/A,2009
38514,2067,5353,twitter,follows,N/A,2015
38515,2067,2260,twitter,follows,N/A,2020
38516,2067,169,twitter,follows,N/A,2012
38517,6304,3421,facebook,friend,strong,2023
38518,6304,1754,facebook,friend,medium,2017
38519,6304,681,twitter,follows,N/A,2011
38520,6304,2453,twitter,follows,N/A,2019
38521,6304,2026,twitter,follows,N/A,2019
38522,5244,2188,facebook,friend,medium,2017
38523,5244,2130,facebook,friend,weak,2011
38524,5244,4860,facebook,friend,strong,2021
38525,5244,5522,facebook,friend,weak,2016
38526,5244,5065,twitter,follows,N/A,2010
38527,5244,3696,twitter,follows,N/A,2015
38528,5244,7096,twitter,follows,N/A,2006
38529,5244,678,twitter,follows,N/A,2009
38530,5244,1472,twitter,follows,N/A,2013
38531,668,956,facebook,friend,weak,2013
38532,668,2627,facebook,friend,medium,2013
38533,668,4307,facebook,friend,medium,2015
38534,668,5367,facebook,friend,weak,2022
38535,668,6712,facebook,friend,weak,2023
38536,668,2526,facebook,friend,strong,2019
38537,668,1432,twitter,follows,N/A,2018
38538,668,884,twitter,follows,N/A,2011
38539,668,6626,twitter,follows,N/A,2009
38540,218,481,facebook,friend,medium,2019
38541,218,2473,facebook,friend,medium,2012
38542,218,349,twitter,follows,N/A,2019
38543,218,6474,twitter,follows,N/A,2008
38544,218,3897,twitter,follows,N/A,2017
38545,218,3382,twitter,follows,N/A,2011
38546,218,807,twitter,follows,N/A,2016
38547,218,3069,twitter,follows,N/A,2009
38548,218,2624,twitter,follows,N/A,2007
38549,218,5584,twitter,follows,N/A,2019
38550,218,5386,twitter,follows,N/A,2006
38551,1962,5591,facebook,friend,strong,2021
38552,1962,1175,facebook,friend,medium,2018
38553,1962,1085,facebook,friend,strong,2011
38554,1962,4670,facebook,friend,strong,2013
38555,1962,5517,facebook,friend,medium,2016
38556,1962,6538,facebook,friend,medium,2015
38557,1962,2467,twitter,follows,N/A,2009
38558,1962,277,twitter,follows,N/A,2019
38559,1962,5482,twitter,follows,N/A,2011
38560,1962,7068,twitter,follows,N/A,2023
38561,1962,6373,twitter,follows,N/A,2012
38562,1962,7499,twitter,follows,N/A,2012
38563,1962,5127,twitter,follows,N/A,2009
38564,1962,7176,twitter,follows,N/A,2015
38565,1962,3664,twitter,follows,N/A,2017
38566,1962,5938,twitter,follows,N/A,2010
38567,1962,7120,twitter,follows,N/A,2011
38568,4159,3123,facebook,friend,medium,2014
38569,4159,6973,facebook,friend,medium,2009
38570,4159,6905,facebook,friend,strong,2019
38571,4159,6543,facebook,friend,medium,2009
38572,4159,4248,facebook,friend,medium,2018
38573,4159,3338,facebook,friend,weak,2010
38574,4159,7047,facebook,friend,weak,2008
38575,4159,7372,twitter,follows,N/A,2007
38576,4159,1735,twitter,follows,N/A,2018
38577,4159,2939,twitter,follows,N/A,2012
38578,4159,2659,twitter,follows,N/A,2016
38579,4159,6086,twitter,follows,N/A,2006
38580,4159,1285,twitter,follows,N/A,2013
38581,4159,2083,twitter,follows,N/A,2017
38582,4159,2666,twitter,follows,N/A,2008
38583,4159,5655,twitter,follows,N/A,2013
38584,4159,1612,twitter,follows,N/A,2015
38585,5914,4153,facebook,friend,medium,2016
38586,5914,690,facebook,friend,medium,2013
38587,5914,4208,facebook,friend,medium,2021
38588,5914,4042,facebook,friend,weak,2019
38589,5914,895,facebook,friend,medium,2009
38590,5914,5741,facebook,friend,weak,2010
38591,5914,4857,facebook,friend,strong,2019
38592,5914,5316,twitter,follows,N/A,2006
38593,5914,289,twitter,follows,N/A,2006
38594,5914,1104,twitter,follows,N/A,2011
38595,5914,2787,twitter,follows,N/A,2019
38596,5914,7302,twitter,follows,N/A,2019
38597,5914,6482,twitter,follows,N/A,2013
38598,5914,6217,twitter,follows,N/A,2019
38599,2213,4964,facebook,friend,weak,2012
38600,2213,1875,facebook,friend,weak,2022
38601,2213,925,twitter,follows,N/A,2018
38602,2213,5154,twitter,follows,N/A,2006
38603,2213,5880,twitter,follows,N/A,2011
38604,2213,989,twitter,follows,N/A,2010
38605,2213,2451,twitter,follows,N/A,2017
38606,2633,1825,facebook,friend,weak,2023
38607,2633,2658,facebook,friend,weak,2008
38608,2633,2415,facebook,friend,weak,2008
38609,2633,4003,twitter,follows,N/A,2022
38610,2633,4205,twitter,follows,N/A,2008
38611,2633,7456,twitter,follows,N/A,2016
38612,2633,1092,twitter,follows,N/A,2006
38613,2633,3024,twitter,follows,N/A,2023
38614,2633,139,twitter,follows,N/A,2023
38615,2633,5646,twitter,follows,N/A,2017
38616,2633,1183,twitter,follows,N/A,2017
38617,2633,1471,twitter,follows,N/A,2010
38618,2633,4310,twitter,follows,N/A,2011
38619,2633,5901,twitter,follows,N/A,2012
38620,1659,3112,facebook,friend,medium,2015
38621,1659,7372,facebook,friend,medium,2013
38622,1659,1836,facebook,friend,medium,2017
38623,1659,3524,facebook,friend,strong,2020
38624,1659,1132,facebook,friend,medium,2011
38625,1659,383,facebook,friend,weak,2014
38626,1659,5846,twitter,follows,N/A,2023
38627,1659,4402,twitter,follows,N/A,2014
38628,1659,752,twitter,follows,N/A,2015
38629,1659,4056,twitter,follows,N/A,2011
38630,1659,1799,twitter,follows,N/A,2012
38631,1659,6681,twitter,follows,N/A,2009
38632,1659,5913,twitter,follows,N/A,2007
38633,3181,2986,facebook,friend,medium,2018
38634,3181,770,facebook,friend,medium,2020
38635,3181,5680,facebook,friend,medium,2012
38636,3181,4651,facebook,friend,weak,2023
38637,3181,796,facebook,friend,strong,2020
38638,3181,6882,twitter,follows,N/A,2009
38639,3181,3939,twitter,follows,N/A,2018
38640,3181,3757,twitter,follows,N/A,2009
38641,3181,6137,twitter,follows,N/A,2016
38642,3181,557,twitter,follows,N/A,2020
38643,5018,823,facebook,friend,medium,2015
38644,5018,5395,facebook,friend,weak,2010
38645,5018,5114,facebook,friend,medium,2014
38646,5018,4089,facebook,friend,strong,2009
38647,5018,5251,facebook,friend,medium,2013
38648,5018,3603,twitter,follows,N/A,2014
38649,5018,3593,twitter,follows,N/A,2006
38650,5018,1858,twitter,follows,N/A,2008
38651,5018,1775,twitter,follows,N/A,2012
38652,5018,3079,twitter,follows,N/A,2016
38653,5018,29,twitter,follows,N/A,2017
38654,5018,2251,twitter,follows,N/A,2015
38655,5018,2932,twitter,follows,N/A,2022
38656,5018,5160,twitter,follows,N/A,2015
38657,5018,1972,twitter,follows,N/A,2008
38658,5018,2009,twitter,follows,N/A,2008
38659,4963,3091,facebook,friend,weak,2011
38660,4963,137,facebook,friend,strong,2013
38661,4963,3641,facebook,friend,medium,2021
38662,4963,4344,facebook,friend,weak,2009
38663,4963,6059,facebook,friend,weak,2020
38664,4963,6132,twitter,follows,N/A,2023
38665,4963,6552,twitter,follows,N/A,2021
38666,4963,69,twitter,follows,N/A,2008
38667,4963,4095,twitter,follows,N/A,2011
38668,4963,1519,twitter,follows,N/A,2009
38669,4963,6000,twitter,follows,N/A,2013
38670,4963,3830,twitter,follows,N/A,2017
38671,4963,5438,twitter,follows,N/A,2009
38672,4963,2053,twitter,follows,N/A,2009
38673,4963,4886,twitter,follows,N/A,2021
38674,4963,4105,twitter,follows,N/A,2018
38675,2145,4882,facebook,friend,strong,2009
38676,2145,1363,facebook,friend,weak,2022
38677,2145,1896,twitter,follows,N/A,2023
38678,2145,6995,twitter,follows,N/A,2015
38679,2145,1349,twitter,follows,N/A,2020
38680,2145,6589,twitter,follows,N/A,2017
38681,2145,6147,twitter,follows,N/A,2008
38682,2145,996,twitter,follows,N/A,2007
38683,2145,6297,twitter,follows,N/A,2021
38684,2145,2043,twitter,follows,N/A,2013
38685,2145,3422,twitter,follows,N/A,2011
38686,777,2036,facebook,friend,weak,2020
38687,777,2265,facebook,friend,medium,2013
38688,777,7173,facebook,friend,weak,2008
38689,777,4599,facebook,friend,weak,2022
38690,777,1043,facebook,friend,medium,2014
38691,777,6249,facebook,friend,weak,2011
38692,777,6797,twitter,follows,N/A,2007
38693,777,2429,twitter,follows,N/A,2014
38694,777,7387,twitter,follows,N/A,2013
38695,777,2260,twitter,follows,N/A,2006
38696,777,419,twitter,follows,N/A,2006
38697,777,3936,twitter,follows,N/A,2016
38698,777,2013,twitter,follows,N/A,2010
38699,777,4578,twitter,follows,N/A,2009
38700,777,6099,twitter,follows,N/A,2012
38701,777,3044,twitter,follows,N/A,2014
38702,777,66,twitter,follows,N/A,2023
38703,2434,7107,facebook,friend,weak,2012
38704,2434,67,facebook,friend,weak,2012
38705,2434,7340,facebook,friend,weak,2010
38706,2434,6577,facebook,friend,weak,2014
38707,2434,98,facebook,friend,strong,2021
38708,2434,4685,twitter,follows,N/A,2017
38709,2434,1025,twitter,follows,N/A,2009
38710,2434,4499,twitter,follows,N/A,2017
38711,2434,943,twitter,follows,N/A,2011
38712,2434,3176,twitter,follows,N/A,2008
38713,2434,582,twitter,follows,N/A,2017
38714,2434,1849,twitter,follows,N/A,2012
38715,3066,2135,facebook,friend,medium,2016
38716,3066,4004,facebook,friend,weak,2021
38717,3066,833,facebook,friend,weak,2009
38718,3066,2993,facebook,friend,strong,2018
38719,3066,6756,facebook,friend,weak,2020
38720,3066,4110,facebook,friend,strong,2013
38721,3066,409,twitter,follows,N/A,2011
38722,3066,1540,twitter,follows,N/A,2011
38723,3066,2547,twitter,follows,N/A,2015
38724,3066,3237,twitter,follows,N/A,2009
38725,3066,5876,twitter,follows,N/A,2008
38726,3066,1884,twitter,follows,N/A,2012
38727,3066,3089,twitter,follows,N/A,2019
38728,3066,1585,twitter,follows,N/A,2014
38729,3066,6658,twitter,follows,N/A,2017
38730,3066,933,twitter,follows,N/A,2021
38731,5371,7268,facebook,friend,medium,2009
38732,5371,4928,facebook,friend,medium,2017
38733,5371,2621,facebook,friend,medium,2009
38734,5371,5642,facebook,friend,medium,2019
38735,5371,4052,facebook,friend,weak,2016
38736,5371,546,facebook,friend,weak,2021
38737,5371,5315,facebook,friend,medium,2008
38738,5371,7487,twitter,follows,N/A,2013
38739,5371,3647,twitter,follows,N/A,2015
38740,5371,4082,twitter,follows,N/A,2014
38741,5371,200,twitter,follows,N/A,2023
38742,4284,3349,facebook,friend,weak,2016
38743,4284,6086,facebook,friend,weak,2021
38744,4284,6851,twitter,follows,N/A,2008
38745,4284,965,twitter,follows,N/A,2021
38746,4284,5462,twitter,follows,N/A,2015
38747,4284,4624,twitter,follows,N/A,2011
38748,4284,6917,twitter,follows,N/A,2018
38749,6912,2896,facebook,friend,medium,2009
38750,6912,3769,facebook,friend,weak,2019
38751,6912,4489,facebook,friend,medium,2012
38752,6912,7235,facebook,friend,strong,2008
38753,6912,4351,facebook,friend,medium,2010
38754,6912,7291,facebook,friend,medium,2008
38755,6912,4938,twitter,follows,N/A,2016
38756,6912,2908,twitter,follows,N/A,2010
38757,6912,5051,twitter,follows,N/A,2012
38758,6912,4850,twitter,follows,N/A,2022
38759,6912,5230,twitter,follows,N/A,2022
38760,1491,7204,facebook,friend,weak,2014
38761,1491,449,facebook,friend,medium,2014
38762,1491,3442,facebook,friend,weak,2023
38763,1491,1003,twitter,follows,N/A,2018
38764,1491,4592,twitter,follows,N/A,2017
38765,1491,679,twitter,follows,N/A,2019
38766,1491,842,twitter,follows,N/A,2016
38767,1491,2348,twitter,follows,N/A,2015
38768,1491,6221,twitter,follows,N/A,2016
38769,1491,1256,twitter,follows,N/A,2011
38770,1491,7107,twitter,follows,N/A,2017
38771,1491,4571,twitter,follows,N/A,2018
38772,1491,4078,twitter,follows,N/A,2015
38773,3307,6694,facebook,friend,medium,2011
38774,3307,584,facebook,friend,medium,2019
38775,3307,5232,facebook,friend,strong,2010
38776,3307,1497,facebook,friend,medium,2021
38777,3307,1172,twitter,follows,N/A,2021
38778,3307,4784,twitter,follows,N/A,2015
38779,3307,2303,twitter,follows,N/A,2009
38780,3307,4190,twitter,follows,N/A,2012
38781,3307,6047,twitter,follows,N/A,2022
38782,3307,1770,twitter,follows,N/A,2019
38783,3307,6833,twitter,follows,N/A,2013
38784,7312,5618,facebook,friend,weak,2011
38785,7312,7385,facebook,friend,weak,2008
38786,7312,7249,facebook,friend,strong,2020
38787,7312,4388,twitter,follows,N/A,2011
38788,7312,4393,twitter,follows,N/A,2021
38789,7312,3321,twitter,follows,N/A,2023
38790,7312,983,twitter,follows,N/A,2022
38791,7312,1795,twitter,follows,N/A,2013
38792,7312,609,twitter,follows,N/A,2015
38793,7312,4081,twitter,follows,N/A,2020
38794,5866,7213,facebook,friend,weak,2012
38795,5866,7368,facebook,friend,weak,2019
38796,5866,3364,facebook,friend,medium,2020
38797,5866,3749,facebook,friend,medium,2008
38798,5866,7316,facebook,friend,medium,2018
38799,5866,6481,facebook,friend,weak,2021
38800,5866,3728,facebook,friend,weak,2008
38801,5866,4976,twitter,follows,N/A,2019
38802,5866,7380,twitter,follows,N/A,2023
38803,5866,7224,twitter,follows,N/A,2016
38804,5866,2512,twitter,follows,N/A,2019
38805,5866,635,twitter,follows,N/A,2015
38806,5608,6083,facebook,friend,weak,2010
38807,5608,6026,facebook,friend,weak,2008
38808,5608,1696,twitter,follows,N/A,2022
38809,5608,3634,twitter,follows,N/A,2017
38810,5608,3678,twitter,follows,N/A,2016
38811,5608,2219,twitter,follows,N/A,2022
38812,5608,6164,twitter,follows,N/A,2022
38813,5608,4984,twitter,follows,N/A,2008
38814,5608,5042,twitter,follows,N/A,2011
38815,5608,191,twitter,follows,N/A,2008
38816,5608,4484,twitter,follows,N/A,2010
38817,5608,1714,twitter,follows,N/A,2010
38818,5608,4584,twitter,follows,N/A,2023
38819,4338,6618,facebook,friend,strong,2012
38820,4338,2243,facebook,friend,medium,2010
38821,4338,565,facebook,friend,medium,2023
38822,4338,2142,facebook,friend,medium,2020
38823,4338,5607,facebook,friend,weak,2020
38824,4338,6069,facebook,friend,medium,2015
38825,4338,6224,facebook,friend,weak,2015
38826,4338,1829,facebook,friend,strong,2010
38827,4338,4505,twitter,follows,N/A,2022
38828,4338,6799,twitter,follows,N/A,2022
38829,4338,3019,twitter,follows,N/A,2020
38830,4338,7344,twitter,follows,N/A,2020
38831,4338,5460,twitter,follows,N/A,2023
38832,4338,4246,twitter,follows,N/A,2023
38833,517,7442,facebook,friend,weak,2022
38834,517,1849,facebook,friend,medium,2019
38835,517,2432,facebook,friend,medium,2012
38836,517,6050,facebook,friend,strong,2020
38837,517,4679,facebook,friend,weak,2015
38838,517,1182,twitter,follows,N/A,2013
38839,517,575,twitter,follows,N/A,2019
38840,517,3540,twitter,follows,N/A,2008
38841,517,5006,twitter,follows,N/A,2011
38842,517,2367,twitter,follows,N/A,2022
38843,517,5620,twitter,follows,N/A,2006
38844,517,5883,twitter,follows,N/A,2014
38845,517,6144,twitter,follows,N/A,2018
38846,517,5348,twitter,follows,N/A,2014
38847,3458,3646,facebook,friend,medium,2012
38848,3458,4874,facebook,friend,medium,2023
38849,3458,886,facebook,friend,medium,2015
38850,3458,4787,facebook,friend,medium,2018
38851,3458,1914,twitter,follows,N/A,2020
38852,3458,4033,twitter,follows,N/A,2013
38853,3458,154,twitter,follows,N/A,2020
38854,3458,4762,twitter,follows,N/A,2020
38855,3458,6938,twitter,follows,N/A,2012
38856,3458,2981,twitter,follows,N/A,2020
38857,3458,3088,twitter,follows,N/A,2021
38858,3458,22,twitter,follows,N/A,2018
38859,3458,2920,twitter,follows,N/A,2011
38860,3458,6077,twitter,follows,N/A,2012
38861,3458,6165,twitter,follows,N/A,2009
38862,3458,4564,twitter,follows,N/A,2013
38863,3688,2600,facebook,friend,strong,2014
38864,3688,4885,facebook,friend,medium,2022
38865,3688,1007,twitter,follows,N/A,2020
38866,3688,1240,twitter,follows,N/A,2022
38867,3688,3637,twitter,follows,N/A,2018
38868,3688,6898,twitter,follows,N/A,2020
38869,3688,2256,twitter,follows,N/A,2014
38870,3688,819,twitter,follows,N/A,2022
38871,3688,103,twitter,follows,N/A,2010
38872,3688,1458,twitter,follows,N/A,2013
38873,3688,4083,twitter,follows,N/A,2010
38874,3688,2918,twitter,follows,N/A,2007
38875,3688,5749,twitter,follows,N/A,2020
38876,4235,6502,facebook,friend,medium,2015
38877,4235,849,facebook,friend,weak,2010
38878,4235,6333,twitter,follows,N/A,2023
38879,4235,6359,twitter,follows,N/A,2018
38880,4235,2656,twitter,follows,N/A,2019
38881,4235,1164,twitter,follows,N/A,2006
38882,4235,1974,twitter,follows,N/A,2019
38883,4235,4388,twitter,follows,N/A,2012
38884,4235,6055,twitter,follows,N/A,2018
38885,4235,4811,twitter,follows,N/A,2022
38886,4235,1545,twitter,follows,N/A,2008
38887,4235,2025,twitter,follows,N/A,2006
38888,6884,3375,facebook,friend,medium,2020
38889,6884,5551,facebook,friend,strong,2015
38890,6884,3459,twitter,follows,N/A,2010
38891,6884,2428,twitter,follows,N/A,2014
38892,6884,1782,twitter,follows,N/A,2010
38893,6884,3344,twitter,follows,N/A,2009
38894,6884,7110,twitter,follows,N/A,2010
38895,6884,2281,twitter,follows,N/A,2008
38896,6884,3345,twitter,follows,N/A,2022
38897,6884,4717,twitter,follows,N/A,2007
38898,6884,88,twitter,follows,N/A,2016
38899,6884,4472,twitter,follows,N/A,2016
38900,6884,5512,twitter,follows,N/A,2021
38901,6884,7074,twitter,follows,N/A,2019
38902,7300,1546,facebook,friend,weak,2012
38903,7300,3040,facebook,friend,strong,2016
38904,7300,159,facebook,friend,strong,2009
38905,7300,5470,facebook,friend,strong,2015
38906,7300,4075,twitter,follows,N/A,2015
38907,7300,7290,twitter,follows,N/A,2015
38908,7300,550,twitter,follows,N/A,2021
38909,7300,6351,twitter,follows,N/A,2023
38910,7300,2338,twitter,follows,N/A,2015
38911,7300,2887,twitter,follows,N/A,2010
38912,7300,1367,twitter,follows,N/A,2015
38913,7300,3805,twitter,follows,N/A,2015
38914,3796,3853,facebook,friend,strong,2017
38915,3796,1624,facebook,friend,weak,2013
38916,3796,2484,facebook,friend,medium,2017
38917,3796,646,facebook,friend,medium,2021
38918,3796,5023,twitter,follows,N/A,2009
38919,3796,5306,twitter,follows,N/A,2021
38920,3796,5000,twitter,follows,N/A,2007
38921,3796,5948,twitter,follows,N/A,2019
38922,3796,5396,twitter,follows,N/A,2014
38923,1415,3334,facebook,friend,medium,2009
38924,1415,844,facebook,friend,medium,2019
38925,1415,6471,facebook,friend,strong,2020
38926,1415,1377,facebook,friend,medium,2022
38927,1415,3933,facebook,friend,strong,2020
